Word,Total,monthValue
jbs-inspired proposition 13,1,1
conventionsdo something !,1,1
hollywood-spun,1,1
bay windows,1,1
romney protection radar,1,1
hay-adams hotel,1,1
command performance,1,1
offshore tenancy,1,1
protest central,1,1
expatriation prevention,1,1
want them four,1,1
bay area hollister,1,1
project faculty,1,1
brown-kaufman amendment,1,1
learning from obama,1,1
just like you !,1,1
republican nominee,1,1
muslim-shiites,1,1
minderbinders,1,1
hud-vash,1,1
eoarchean,1,1
kefaya,1,1
engain ' cajin,1,1
regional command east,1,1
peabody award,1,1
world wide rebel song,1,1
kinder gentler drug warrior,1,1
kinder gentler war,1,1
no vote !,1,1
no land !,1,1
asian indian american,1,1
asian population,1,1
iranian spring,1,1
gregars,1,1
norbergs,1,1
disappointed expectations,1,1
commencement address that won,1,1
solar for all,1,1
why bother ?,1,1
the obama nation,1,1
raleigh-durham,1,1
peace will come,1,1
first night,1,1
hooked on violence,1,1
from my father,1,1
global generation,1,1
last speakers,1,1
valiant,1,1
owning our future,1,1
dolphin,1,1
neo-american,1,1
farmer from pennsylvania,1,1
ipos,1,1
world became modern,1,1
boswellian,1,1
at war,1,1
adams-jefferson,1,1
pe,1,1
monuments,1,1
statue of peace,1,1
world asian pacific american heritage month,1,1
peruvian japanese,1,1
japanese latin american,1,1
ryukyu,1,1
japanese peruvians,1,1
great teacher,1,1
cavaliers,1,1
team republican,1,1
pritzker prize,1,1
the masters,1,1
ncaa tournament,1,1
carnival against capital,1,1
hindu gaudiya vaisnava,1,1
day three hundred,1,1
power-moderated,1,1
diamond,1,1
economic visions,1,1
fighting first lady,1,1
tuskegee experiment,1,1
air force one,1,1
pentagon which,1,1
new apartheid,1,1
lame duck legacy,1,1
dashboard,1,1
baton,1,1
farming feels good,1,1
voter id day,1,1
twitter-laced,1,1
george zimmerman act,1,1
project implicit,1,1
obama-romney,1,1
bataan death march,1,1
our world war ii,1,1
ranking,1,1
mega bucks,1,1
vlasic,1,1
chicago-area slovenian-american,1,1
us cognitive,1,1
intercept modernisation plan,1,1
dauphin,1,1
lgbtq pride,1,1
moscow pride,1,1
rugby world cup,1,1
real world this,1,1
million dollar sellers ' club,1,1
major challenge,1,1
world war ii quonset,1,1
purple heart captured,1,1
world wanting,1,1
fearmakers after,1,1
our lives after world war ii,1,1
skies,1,1
jobs now !,1,1
present racial debate,1,1
william f buckley,1,1
auschwitz volunteer,1,1
getting help,1,1
managing disease,1,1
staying healthy,1,1
good start,1,1
us gun,1,1
third country nationals,1,1
dogs of war,1,1
tyne-based,1,1
poison apple,1,1
londoners,1,1
green warrior convoy,1,1
last day of classes,1,1
amendment one !,1,1
schumer-casey,1,1
german tax reform,1,1
nazi tax plan eases big families ' burdens,1,1
co-ops,1,1
redistributing income,1,1
all men are created equal,1,1
weiand v state,1,1
seniors ' bill of rights,1,1
elmer,1,1
roosevelt democratic,1,1
well-baby,1,1
well-child,1,1
marshall plan,1,1
vietnam war memorial,1,1
state-house,1,1
glbtq,1,1
nato-us,1,1
non-trump,1,1
us offshoring,1,1
war ii olympic games,1,1
late-victorian,1,1
more fight-less fuel,1,1
world opinion across,1,1
break up the banks,1,1
economic utopia,1,1
vegas trip,1,1
economic conspiracy,1,1
gooood morrrrn-ing !,1,1
good morning,1,1
immigrant fugitives,1,1
team ken,1,1
romney-republican,1,1
ancient world,1,1
open data initiative,1,1
peace corps act,1,1
south african constitution,1,1
world the bilderberg group,1,1
bishops v obama,1,1
occupy holy hour,1,1
eisenhower republicans,1,1
post-world war ii america,1,1
lenoir,1,1
nobel peace summit,1,1
world without violence,1,1
laureates ' appeal,1,1
nobel peace laureate summit secretariat,1,1
nobel peace laureates secretariat,1,1
world as nobel peace laureates,1,1
tipchak,1,1
terminator-esque,1,1
african maritime coalition vignette,1,1
mq-x,1,1
best jobs,1,1
polish world war ii,1,-1
governor vaginal probe,1,-1
sister wives,1,-1
anti-lobbying act,1,-1
melaleuca,1,-1
world full of men,1,-1
zombie-like,1,-1
turnaround challenge,1,-1
faulkner-esque,1,-1
scientific integrity program,1,-1
no happy cows,1,-1
tax breaks,1,-1
best lawyers,1,-1
media trackers,1,-1
suanne,1,-1
constitution check,1,-1
world war i overtime,1,-1
ethics act,1,-1
alaska republican convention,1,-1
fairbanks-based,1,-1
vote row,1,-1
rick perry-backed,1,-1
widow 's tax,1,-1
tea party-leaning republicans,1,-1
permanent campaign,1,-1
initial working paper,1,-1
wickard,1,-1
major decisions,1,-1
memorial days,1,-1
the founders,1,-1
more police !,1,-1
end public libraries !,1,-1
no more street lights !,1,-1
end unemployment insurance !,1,-1
close public roads !,1,-1
stop maintaining bridges !,1,-1
armed forces !,1,-1
goldfish,1,-1
arrest grandma,1,-1
nazi-german,1,-1
auschwitz death camp,1,-1
obama at war,1,-1
small business jobs act,1,-1
loyalty program,1,-1
band-aid,1,-1
exchange act,1,-1
joint vision,1,-1
gibeonites,1,-1
nathan,1,-1
seattle international film festival,1,-1
god hates f,1,-1
davos world economic forum,1,-1
dionne,1,-1
influence how,1,-1
wrong problem,1,-1
luddites,1,-1
stalls american progress,1,-1
lavrov,1,-1
negro americans,1,-1
america-style,1,-1
democracy cup,1,-1
greyhound-style,1,-1
politicorps,1,-1
portlandish,1,-1
miss nancy,1,-1
my gods !,1,-1
pulps,1,-1
mccarthyism,1,-1
gun ban,1,-1
american community summit,1,-1
host breakfast,1,-1
vidulfo,1,-1
nps,1,-1
sequoia,1,-1
pg wodehouse,1,-1
got fun,1,-1
fifth sacred thing,1,-1
evolver,1,-1
libertarian-leaning,1,-1
fifties-era,1,-1
german-soviet non-aggression pact,1,-1
quasi-christian,1,-1
unlimited,1,-1
left-wing,1,-1
tax me more fund,1,-1
arctic-bound,1,-1
project body cavity,1,-1
pinot grigio-drinker,1,-1
koch-hosted,1,-1
finnish american,1,-1
ball is round,1,-1
canadians are,1,-1
madera,1,-1
american-zionist,1,-1
europeanists,1,-1
islamic anti-semitism,1,-1
arab-owned,1,-1
gillespie rule,1,-1
the gillespie rule,1,-1
football classic,1,-1
pot of gold,1,-1
soviet america,1,-1
housing crisis,1,-1
his own words,1,-1
born free,1,-1
volts,1,-1
euro stupid,1,-1
catholic-sponsored,1,-1
irish american link,1,-1
irish famine,1,-1
fightin ' bob,1,-1
uprising the,1,-1
wisconsin-like,1,-1
anti-walker,1,-1
friends with benefits,1,-1
the screwtape letters,1,-1
nerd,1,-1
republican-elected,1,-1
synergos,1,-1
synergos-linked,1,-1
facebook-like,1,-1
politics-sponsored,1,-1
george zimmerman armed vigilante act,1,-1
dayglow,1,-1
the committee,1,-1
comprehensive anti-leak prohibition,1,-1
pro-democratic hispanic,1,-1
asian-owned,1,-1
fordo,1,-1
purple hearts,1,-1
obama truth team,1,-1
long game,1,-1
alec private enterprise members,1,-1
national equality,1,-1
democratic presidencies,1,-1
office supplies,1,-1
democratic dividend,1,-1
average weekly earnings,1,-1
first book of regulations,1,-1
one-party,1,-1
bureaucracy,1,-1
brave thinkers,1,-1
wonder woman for president,1,-1
syrian-led,1,-1
world war 11,1,-1
deep defense,1,-1
deep defense drawdown,1,-1
sustainable pre-eminence,1,-1
csis-recommended,1,-1
congressional netroots,1,-1
barcalounger,1,-1
interstate commerce,1,-1
no trespass !,1,-1
blog o ' gnosis,1,-1
states !,1,-1
state address january,1,-1
keeping 'em honest,1,-1
city room,1,-1
nazi-type,1,-1
la county dist,1,-1
healthy woman,1,-1
f-3,1,-1
ny fed,1,-1
happy pride !,1,-1
occupy loves you,1,-1
copper river king arrived,1,-1
watergate select,1,-1
asu,1,-1
top two open,1,-1
new future,1,-1
democracy is inevitable,1,-1
hbr,1,-1
misplaced priorities,1,-1
columbia-based,1,-1
california gubernatorial,1,-1
eroticize equality !,1,-1
preview issue,1,-1
krishna-like,1,-1
mmcs,1,-1
medical marijuana harvest cup,1,-1
us official,1,-1
wall st guy,1,-1
incentive fund,1,-1
nasserite,1,-1
most influential lawyers,1,-1
political action committees,1,-1
everyone fund,1,-1
great american !,1,-1
can ' t decider,1,-1
worst human being ever,1,-1
salala,1,-1
special memorandum,1,-1
grand dame,1,-1
shadow summit,1,-1
progress going !,1,-1
nato shadow summit,1,-1
nato kills girls,1,-1
american vogue,1,-1
congressional quarterly !,1,-1
ptsd cpg,1,-1
cessna,1,-1
utahans,1,-1
leprechaun,1,-1
shareholder protection act,1,-1
purple nation solutions,1,-1
offensive back,1,-1
sir-loin,1,-1
community before individuality,1,-1
european soccer cup,1,-1
put sugary drink ban,1,-1
godless americans,1,-1
visitors,1,-1
international parliamentarians conference,1,-1
fordow,1,-1
sikh civil rights,1,-1
gender revolution,1,-1
non-abrahamic,1,-1
latino gop,1,-1
democrat-gop,1,-1
do list,1,-1
fair shot,1,-1
labor cooperation,1,-1
hometree,1,-1
global challenge,1,-1
oppressor olympics,1,-1
faithful budget,1,-1
and she was,1,-1
anal kale-onia,1,-1
bush-era democrats,1,-1
sustainability project,1,-1
filthy words,1,-1
underwater,1,-1
apprendi,1,-1
siemens fcpa,1,-1
gilded age-magnitude,1,-1
mafia states,1,-1
butte high,1,-1
executive power,1,-1
sabhnanis,1,-1
drones vs diplomacy,1,-1
pentagon-initiated,1,-1
s america,1,-1
veto dream act,1,-1
lgbt-rights,1,-1
water tower,1,-1
guatemalan civil war,1,-1
mr gramajo,1,-1
you complete me,1,-1
adc national convention,1,-1
chinese-licensed,1,-1
mass-care,1,-1
national dna,1,-1
testing what matters least,1,-1
real american hero trading cards,1,-1
news night,1,-1
alawi,1,-1
islamist-controlled,1,-1
voucher-care,1,-1
education amendments,1,-1
tossup states,1,-1
harlemite,1,-1
harlemites,1,-1
plutocrat plucker,1,-1
county business patterns,1,-1
achieve peace,1,-1
failure,1,-1
islamic jew hatred,1,-1
environmental solidarity,1,-1
greedy,1,-1
co-op,1,-1
1965 immigration act,1,-1
access recovery charge,1,-1
centurylink,1,-1
us ignite partnership,1,-1
special access,1,-1
coming meltdown,1,-1
caucasian americans,1,-1
how drones help al qaeda,1,-1
new world ’s magical beginnings,1,-1
schwarzschild,1,-1
magic shows,1,-1
world reunite,1,-1
blueprint for change,1,-1
arab league peace plan,1,-1
ba'ath,1,-1
non-brotherhood,1,-1
second transition,1,-1
bring me my machine gun,1,-1
chilean embassy,1,-1
malted barbie,1,-1
barbie enchiladas,1,-1
gainful employment,1,-1
dw griffiths,1,-1
radical aesthetic,1,-1
justice watch blog,1,-1
naacp-led,1,-1
pounds,1,-1
big soda,1,-1
now korach,1,-1
occupy ii,1,-1
founding fathers ' constitutional,1,-1
farnborough,1,-1
us v nixon,1,-1
full employment program,1,-1
government act,1,-1
ich,1,-1
electric daisy carnival,1,-1
djs,1,-1
facing tomorrow conference,1,-1
kochian,1,-1
old world history & geography,1,-1
battles,1,-1
“ super pacs,1,-1
hail marys,1,-1
vso,1,-1
crush our public workers,1,-1
senate highway bill,1,-1
roberts court,1,-1
gulf spill--laying,1,-1
symphony hall,1,-1
us forty,1,-1
rev mitch hescox,1,-1
green like god,1,-1
commerce law,1,-1
sergeant-at-arms,1,-1
ow-ah,1,-1
al east !,1,-1
restoring capitalism,1,-1
what republicans think,1,-1
diagnostic,1,-1
yiddishe,1,-1
schneider,1,-1
inevitable victory tour,1,-1
obamacare !,1,-1
sublime object of ideology,1,-1
humanitas,1,-1
great zizek show,1,-1
new energy vehicles,1,-1
anti-injunction act,1,-1
other republicans,1,-1
consumer-driven health care,1,-1
market-driven health care,1,-1
national civic league,1,-1
the second mile,1,-1
nazi gestapos,1,-1
hungarian jews,1,-1
democratic gubernatorial,1,1
ppca,1,1
companies ' ills,1,1
nucky thompson,1,1
square one,1,1
thirst project,1,1
dustbowl,1,1
with these hands,1,1
bloomberg markets,1,1
exclusion law,1,1
protestant bible,1,1
pres bartlet,1,1
quartering act,1,1
northfield,1,1
american revolutions,1,1
trinitarian,1,1
younger games,1,1
what money can,1,1
peace vs justice,1,1
missing souls,1,1
peace must not,1,1
justice cascade,1,1
changing world politics,1,1
exempt organizations division,1,1
african american us attorney,1,1
medical division,1,1
world pride,1,1
hit list,1,1
old glory red,1,1
old glory blue,1,1
green acres,1,1
miss peru,1,1
girls will be girls,1,1
dominionists,1,1
tea party-dominated republicans,1,1
colbert-inspired,1,1
western tradition,1,1
defender of freedom,1,1
articles of confederation,1,1
deistic,1,1
wiz,1,1
how liberals win,1,1
infant,1,1
pinah,1,1
etz hayim,1,1
irish civil war,1,1
party gotv,1,1
independence show me state,1,1
five-justice,1,1
grand central publishing,1,1
reflection,1,1
rhode islanders,1,1
disorders,1,1
manner,1,1
procedure,1,1
romney man of war,1,1
greyhound one,1,1
life in hell,1,1
their well-being,1,1
community alternatives,1,1
mahwah,1,1
ygrene,1,1
presbyterian peace fellowship,1,1
rockefeller drug,1,1
wokiksuye cankpe opi,1,1
hill republican,1,1
american institutions,1,1
words that work,1,1
nineteen eighty-four,1,1
the anti-apple fatwa,1,1
standard firefighting orders,1,1
triple crown,1,1
american dream walk,1,1
kalorama,1,1
p5,1,1
comprehensive nuclear-test-ban treaty,1,1
advair,1,1
psychiatric drug withdrawal,1,1
presidential difference,1,1
broadway-backed,1,1
the rare find,1,1
mad world our,1,1
obama wants my donation,1,1
path to citizenship,1,1
nclr annual conference,1,1
jewish currents,1,1
obama-alinsky,1,1
have now,1,1
kinder gentler drug war,1,1
certain american citizens,1,1
iraqi folk song,1,1
world music day concert,1,1
modern political campaign,1,1
richmond times-dispatch,1,1
dine with shamu,1,1
god-loving,1,1
tomas lopez scenario,1,1
most jewish democrats,1,1
court jesters,1,1
michoacan,1,1
continental divide,1,1
beaufort,1,1
returning world war ii,1,1
third reich-style,1,1
central division,1,1
us midwest,1,1
weekly,1,1
measure z,1,1
hinchey-rohrabacher amendment,1,1
media excellence,1,1
swiss-french,1,1
the simpsons,1,1
house meanwhile,1,1
stem cells for dummies,1,1
deadwood,1,1
happy endings,1,1
peace forum,1,1
tea party-poisoned,1,1
bmw guggenheim lab,1,1
granite state grizzlie,1,1
arch nullifier,1,1
salt lake olympic,1,1
city olympic,1,1
big ten conference,1,1
german hyperinflation,1,1
annual naacp,1,1
jewish american voting behavior,1,1
american progress during,1,1
rominee,1,1
change we believe in,1,1
all the way with lbj,1,1
way with lbj,1,1
joey,1,1
one world one ocean,1,1
retail land,1,1
ipr center,1,1
syriac catholic,1,1
american hotel,1,1
applied sciences,1,1
fresh act,1,1
kefauver-harris act,1,1
lending act,1,1
american entrepreneurship,1,1
our toys are,1,1
cyber peace,1,1
aramaic,1,1
congressional anti-bully caucus,1,1
voter id act,1,1
peace democrats,1,1
2012 sundance film festival,1,1
audience award,1,1
jeju,1,1
bain boat,1,1
bain boated,1,1
cells are americans,1,1
wal-martization,1,1
america town hall meeting,1,1
turnpike,1,1
army pfc,1,1
gridiron-pac,1,1
bidwells,1,1
sandlot,1,1
big ideas,1,1
the power of one,1,1
no billionaires,1,1
bain attacks,1,1
us combined,1,1
us producing,1,1
bring jobs home act,1,1
dutch harbor telegraph,1,1
yale english,1,1
reconstruction funds,1,1
no pledge,1,1
aericans,1,1
unpopular front no labels,1,1
fountainhead ' meets,1,1
happy bastille day,1,1
swiss account,1,1
belizean,1,1
miners gala,1,1
buy america provisions,1,1
german fraunhofer institute,1,1
work force,1,1
soe problem,1,1
mckinzy,1,1
post-occupy,1,1
sprawl ii,1,1
diy,1,1
discourses,1,1
south african-born,1,1
orange county sherriff,1,1
two face,1,1
the black mask,1,1
mandela day,1,1
modern capitalists,1,1
icm,1,1
inter-city friendly golf match,1,1
forrest gump,1,1
gulf coast act,1,1
no tax,1,1
wind blows,1,1
quayle-inflected,1,1
world peace olympics,1,1
credit monitoring,1,1
payment protection,1,1
team usa made,1,1
banana republics ',1,1
banana republicitos,1,1
banana republic,1,1
pineapple republics,1,1
captain teleprompter,1,1
schoolhouse door,1,1
bookzilla,1,1
the romney-cheney doctrine,1,1
obama-cheney,1,1
truth in trials act,1,1
us firearm,1,1
executives ' club,1,1
mosques,1,1
rust bowl,1,1
against growth !,1,1
alaskan thunderfuck,1,1
happy warrior,1,1
lgbt pride,1,1
pride parades,1,1
armonk,1,1
senator smith,1,1
balanced budget,1,1
marriage defense,1,1
tea party caucus,1,1
mulvaney-frank,1,1
emperor wears no clothes,1,1
town !,1,1
western african,1,1
utes,1,1
mountain girl,1,1
american nation,1,1
m16,1,1
dangerous terrorists act,1,1
arab-spring,1,1
markup,1,1
gotham-ites,1,1
dooms day,1,1
old west-style,1,1
hiv research program,1,1
soul repair,1,1
unitedhealthcare,1,1
senate appropriations members,1,1
post-nader,1,1
canadian rockies,1,1
american west cross-posted,1,1
harvest of rage,1,1
weatherby,1,1
liberal state,1,1
sanduskys,1,1
emergency broadcast system,1,1
big man,1,1
cote,1,1
human impact,1,1
photo id,1,1
se cupp,1,1
hard times,1,1
royal land grant,1,1
risk area attacks,1,1
street democrats,1,1
aristocrats the simpson bowles,1,1
obama truth squad,1,1
truth squadders,1,1
