Word,Total,monthValue
catholic,67,-41
breyer,67,-33
inauguration day,67,-37
maddow,67,-25
gabby giffords,67,-19
oliver north,66,-28
tony,66,-28
shimon peres,66,-20
tim,66,-16
grant park,66,-2
ryan crocker,66,-30
byrd,66,-24
brian,66,-12
goodman,66,-40
harvard,66,-18
ensign,66,-54
dolores huerta,66,-22
tavis smiley,66,-26
parker,66,-12
stephen breyer,66,-34
mukasey,66,-26
ron johnson,66,-26
silver,66,-44
richard blumenthal,66,-38
john dingell,65,-7
brit hume,65,-27
crawford,65,-23
diane sawyer,65,-21
rose garden,65,-11
nancy,65,15
george packer,65,-33
brad pitt,65,-41
chuck norris,65,-41
pat,65,-37
jobs,65,-35
markos moulitsas,65,-47
j edgar hoover,65,-9
martinez,65,-23
holmes,65,-37
levi,65,-21
treasury secretary,65,-33
dick lugar,65,-41
fear,65,-45
president johnson,65,-25
diane ravitch,65,-25
gail collins,65,-25
awesome blog,65,-57
tom corbett,65,-49
michelle alexander,65,-27
isaac,64,-28
anthony,64,-28
rudolph giuliani,64,-32
robert novak,64,-26
chelsea,64,-30
david gergen,64,-28
robert greenwald,64,-26
katrina vanden heuvel,64,-26
webster,64,-18
barbara ehrenreich,64,-24
guantanamo bay,64,-30
jesse,64,-40
lisa,64,-18
taft,64,-26
robert mugabe,64,-28
negro,64,-40
michael chertoff,64,-42
jim jones,64,-34
roe v wade,64,-44
khadr,64,-36
marjorie cohn,64,-20
bob gates,64,-24
bayh,64,-42
john sides,64,-52
burris,64,-58
cornell,64,-26
rick snyder,64,-20
richard cordray,64,-20
delay,63,-29
gibson,63,-21
terry,63,-23
howard kurtz,63,-17
jacob hacker,63,-21
johns hopkins,63,-27
david souter,63,-33
simon,63,-7
marie antoinette,63,-7
cook,63,-25
guantanamo,63,-31
franklin graham,63,-29
bob rubin,63,-25
danny schechter,63,-33
jeff,63,-25
che guevara,63,-35
ross douthat,63,-25
power,63,3
troy davis,63,7
daniel patrick moynihan,63,-11
ground zero,63,-41
lyndon baines johnson,63,-33
gillibrand,63,-15
terry jones,63,-33
loughner,63,45
mickey mouse,62,10
president kennedy,62,-34
pope benedict,62,-20
jonah goldberg,62,-26
martin luther,62,-30
burke,62,-20
lula,62,-12
don young,62,-42
paul begala,62,-28
rodriguez,62,-28
pete domenici,62,-10
chalmers johnson,62,-36
conrad,62,-24
ryan lizza,62,-18
louis brandeis,62,-18
luis gutierrez,62,-28
linda mcmahon,62,-46
judge walker,62,24
faisal shahzad,62,12
jose padilla,61,-9
president nixon,61,-1
spiro agnew,61,-47
vice president,61,-13
mondale,61,-23
patrick henry,61,-27
william rehnquist,61,-15
army,61,-31
elizabeth,61,-9
food stamps,61,-29
charles dickens,61,-13
holbrooke,61,-15
thom hartmann,61,-31
weinstein,61,-31
orwell,61,-19
donna edwards,61,-35
william mckinley,61,-25
kim jong-il,61,-15
alan blinder,61,-17
veterans day,61,-33
ed koch,61,-33
maria shriver,61,-15
rasmussen,61,-9
kay hagan,61,-15
steve poizner,61,-39
hasan,61,25
carl paladino,61,-57
chris stevens,61,-21
richard dawkins,60,-24
duke,60,-28
christian right,60,2
jimmy stewart,60,-16
jeffrey sachs,60,-16
cole,60,-20
sestak,60,-38
abe,60,-18
letterman,60,-22
walsh,60,-22
gregory,60,-24
mark zandi,60,-18
russell,60,-36
reinvestment act,60,-14
ken starr,59,-5
rosa delauro,59,-13
silvio berlusconi,59,-31
bayard rustin,59,-1
jay,59,-7
henry clay,59,-31
sean,59,5
arthur schlesinger,59,-5
bell,59,-11
john locke,59,-21
first lady,59,-3
julius caesar,59,-29
stern,59,-27
james baldwin,59,-37
khan,59,-7
daniels,59,-13
gwen ifill,59,-43
mccaskill,59,-27
gonzalez,59,-7
anwar sadat,59,-23
center,59,-29
michael jordan,59,-15
harvey wasserman,59,-31
jeff flake,59,-33
joy behar,59,-37
krauthammer,59,-27
woody guthrie,59,-15
darth vader,59,-11
matt bai,59,-9
mr obama,59,-23
barbara mikulski,59,-3
roman catholics,59,-43
pat quinn,59,-15
bryan fischer,59,-9
mohamed morsi,59,-53
richard daley,58,-20
patrick murphy,58,-20
stalin,58,-20
matt,58,-2
brian schweitzer,58,-16
thad cochran,58,-36
jack reed,58,-18
jack bauer,58,-24
media matters,58,-12
hoffman,58,-34
bruce,58,-18
bob filner,58,-8
gore vidal,58,4
fidel,58,-32
gw bush,58,-24
solomon,58,-24
pat tillman,58,-42
bolton,58,-40
andy stern,58,-32
mark mellman,58,-34
w,58,-22
huey long,58,-18
take all,58,-30
sheila bair,58,-4
cox,57,-11
carl bernstein,57,-17
elie wiesel,57,-11
gordon smith,57,-5
kevin drum,57,-13
john kenneth galbraith,57,-11
desert storm,57,-25
colbert report,57,-7
norman rockwell,57,-21
mike lux,57,-41
griffin,57,-25
glen beck,57,-15
katherine harris,57,-33
david stockman,57,-19
gorbachev,57,-13
robert kagan,57,-25
debbie stabenow,57,-13
mao zedong,57,-19
don siegelman,57,-39
lawrence lessig,57,-25
levi johnston,57,-33
rick horowitz,57,-37
greg abbott,57,-29
janet yellen,57,-49
murtha,56,-26
muqtada al-sadr,56,-18
senator kennedy,56,-36
keith,56,-4
ralph,56,-6
erik prince,56,-28
molly ivins,56,-14
richard branson,56,-18
robert scheer,56,-32
doma,56,-26
robert e lee,56,-10
socrates,56,-32
pete,56,-20
big pharma,56,-26
benjamin,56,-18
kanye west,56,-18
church,56,8
morning joe,56,-12
christina bellantoni,56,-24
steven kurlander,56,-48
sam harris,55,-9
bennet,55,-29
matt damon,55,-1
ken mehlman,55,-23
barney,55,-31
mcauliffe,55,-33
matt lauer,55,-31
bull connor,55,-19
hughes,55,-33
olson,55,-17
soros,55,-21
will rogers,55,-35
tommy thompson,55,-23
ulysses s grant,55,-13
peter beinart,55,-25
lincoln chafee,55,-29
charlie sheen,55,-37
howard baker,55,-5
raul castro,55,-13
freedom,55,-19
justice roberts,55,-23
joseph stalin,55,-21
abdul rauf,55,-41
maria,55,-9
lehman,55,-29
thomas frank,55,-19
richard burr,55,-35
buck,55,-39
geoffrey dunn,55,-29
bill keller,54,-24
kurt vonnegut,54,-28
william,54,-8
abe lincoln,54,-16
coretta scott king,54,-16
john nichols,54,-10
dr king,54,4
eric schmidt,54,-30
jane,54,-24
lloyd bentsen,54,-26
imus,54,30
charles murray,54,-26
schultz,54,-28
jacob,54,-8
chambliss,54,-12
martin luther king jr,54,-28
sun tzu,54,-30
howard berman,54,-28
andrew johnson,54,-16
mother nature,54,-26
fred phelps,54,-8
charlie wilson,54,-20
tony rezko,54,-36
michelle rhee,54,-20
bill daley,54,-26
zach carter,54,-22
madoff,54,-40
james holmes,54,-32
ryan grim,54,-24
jim messina,54,-20
michael winship,54,-38
_ richard,54,-52
chris coons,54,-40
piers morgan,54,-40
paul rogat loeb,53,-25
salazar,53,-17
mike allen,53,-21
karen hughes,53,-21
jeffrey goldberg,53,-23
jay bybee,53,-9
ted strickland,53,-37
james buchanan,53,-7
george carlin,53,-15
scott fitzgerald,53,-23
romans,53,-9
david leonhardt,53,-7
maya angelou,53,-23
emerson,53,-23
jackie,53,5
carney,53,-17
berman,53,-35
leno,53,-17
elizabeth cady stanton,53,-17
arafat,53,-25
ahmed,53,-35
arab,53,-31
leo gerard,53,-29
kirsten anderson,53,-45
viktor yanukovych,53,-47
asif ali zardari,53,-19
sargent shriver,53,-15
haley,53,-27
felipe calderon,53,-11
dominique strauss-kahn,53,-15
jefferson davis,53,-17
breitbart,53,1
dennis henigan,53,-29
peter van buren,53,-25
jack murtha,52,-18
gary bauer,52,-2
tucker carlson,52,-10
sanchez,52,-10
tancredo,52,-22
phillips,52,-16
gregg,52,-32
born,52,-20
plan,52,-12
tom paine,52,-14
dennis hastert,52,-20
richard durbin,52,-10
terri schiavo,52,-20
burns,52,-20
alec baldwin,52,-22
shinzo abe,52,-40
barak,52,-6
langston hughes,52,-8
dobbs,52,-18
bob graham,52,-24
salim hamdan,52,-30
julie pierce,52,-52
carl pope,52,-32
t boone pickens,52,-32
john hickenlooper,52,-16
corker,52,-22
richard riehl,52,-42
denise wheeler,52,-44
andrew goodman,52,-30
barbour,52,-24
harrison,52,-8
jeanne shaheen,52,-24
jared polis,52,-20
mel martinez,52,-34
ron reagan,52,-28
governor cuomo,52,-12
christina romer,52,-36
state clinton,52,-8
paine,51,3
francis fukuyama,51,-5
fannie lou hamer,51,-19
ward,51,1
michael vick,51,-29
homer,51,-11
newsom,51,-29
don rumsfeld,51,-27
gene sperling,51,-3
khamenei,51,-25
pryor,51,-21
james clyburn,51,-23
charles gibson,51,-25
andrew young,51,-11
mike rogers,51,-29
ginsburg,51,-35
debbi plummer,51,-43
river curtis-stanley,51,-45
michael schwerner,51,-27
phyllis schlafly,51,-17
gordon gekko,51,-17
kris kobach,51,-31
kim jong,50,-18
dan froomkin,50,-24
alice,50,-18
lawrence wilkerson,50,-28
brzezinski,50,-28
matt yglesias,50,-22
mcnamara,50,-22
jerrold nadler,50,-16
russell simmons,50,-12
ret,50,-18
snyder,50,-18
hayes,50,-14
norman solomon,50,-20
joe stiglitz,50,-24
zakaria,50,-26
zoe lofgren,50,-8
alex jones,50,4
jodi lampert,50,-44
corzine,50,-24
gov romney,50,-46
niall ferguson,50,-4
oscar grant,50,-8
rick santelli,50,-24
dan choi,50,-16
michael hastings,50,-18
mourdock,50,-16
mike murphy,49,-31
cunningham,49,-23
bob menendez,49,-13
spike lee,49,-15
frank newport,49,-41
joseph wilson,49,-25
luntz,49,-15
bond,49,-13
joy,49,-9
kevin,49,1
fisher,49,-9
kaplan,49,-15
dewey,49,-17
tom carper,49,-17
augusto pinochet,49,-23
nuri al-maliki,49,-27
daniel inouye,49,-21
john kyl,49,-33
reinhold niebuhr,49,-17
edward m kennedy,49,-23
julian bond,49,-5
hugo chávez,49,-25
elizabeth dole,49,-21
james chaney,49,-29
carl,49,-25
judge vaughn walker,49,-19
nouriel roubini,49,-31
notre dame,49,-17
randy scheunemann,49,-35
begich,49,-19
lisa jackson,49,-15
michael honda,49,-13
bill halter,49,-41
snow,48,-12
warren harding,48,4
christopher dodd,48,-10
vineyard,48,-20
mom,48,-26
clarke,48,-28
joe trippi,48,-20
phil,48,-32
gravel,48,-28
greg palast,48,-22
rube goldberg,48,-10
inc,48,-8
bill bennett,48,-34
rendell,48,-26
ellen degeneres,48,-24
bishop,48,-8
aaron,48,0
der spiegel,48,0
pope benedict xvi,48,-30
avigdor lieberman,48,-8
lee harvey oswald,48,-32
stupak,48,20
charlie black,48,-40
ben cohen,48,-24
pell grants,48,-32
paul broun,48,-14
virginia foxx,48,-12
gil kerlikowske,48,-10
dylan ratigan,48,-18
michael shank,48,-30
ralph waldo emerson,47,-3
matt stoller,47,-21
teddy,47,7
herbert,47,-27
jane fonda,47,-17
barack hussein obama,47,-5
digby,47,-9
judy miller,47,-15
toni morrison,47,-9
many democrats,47,-11
lucy,47,-15
max blumenthal,47,-7
greta van susteren,47,-23
rosen,47,11
bob kerrey,47,-3
alberto gonzalez,47,-25
alzheimer,47,-21
david hill,47,-37
fischer,47,-15
binyamin netanyahu,47,-29
steve cohen,47,-23
arabs,47,-13
tony hayward,47,-41
james foley,47,-45
kathleen parker,47,-19
diane dimond,47,-9
michelle bachman,47,-23
erick erickson,47,-19
narendra modi,47,-39
james clapper,47,-29
dilma rousseff,47,-25
jared lee loughner,47,33
hurricane sandy,47,-35
richard cheney,46,-28
jon,46,0
william jefferson clinton,46,-14
matt drudge,46,0
burr,46,-18
aaron burr,46,-10
malcolm gladwell,46,-22
martha stewart,46,-20
chuck,46,-28
pope john paul,46,-6
max,46,-8
david dinkins,46,-14
bill bradley,46,-14
abbott,46,-14
marc rich,46,-24
romer,46,-14
kim kardashian,46,-2
potomac books,46,-22
monty python,46,-8
salman rushdie,46,-12
torture,46,-10
mohamed,46,-14
scott horton,46,-30
dan brown,46,-28
randi weingarten,46,-8
blue cross,46,-12
pell,46,-18
lebron james,46,-4
calderon,46,4
michael mullen,46,-6
oliver wendell holmes,46,-2
sean parnell,46,-32
maggie gallagher,46,-6
portman,46,-26
bernard madoff,46,-30
steven chu,46,-14
brooksley born,46,-10
keller,45,-3
shinseki,45,-21
drudge,45,5
senator lieberman,45,-25
moyers,45,3
harold,45,1
turner,45,-9
harvey,45,-15
zogby,45,-19
john zogby,45,-17
plame,45,-19
mayor daley,45,-11
night live,45,-25
bybee,45,-7
charles darwin,45,-13
david ignatius,45,1
jackie kennedy,45,-15
barr,45,-17
savage,45,-21
justice thomas,45,-17
bryan,45,-11
liberty,45,-13
tim lahaye,45,-15
ferraro,45,-39
garcia,45,-17
shriver,45,11
john winthrop,45,-11
michael lerner,45,-11
peter defazio,45,-21
horatio alger,45,-17
allison kilkenny,45,-41
de blasio,45,-35
ben ali,45,-27
pat leahy,44,-18
richard cohen,44,14
james fallows,44,-6
hitchens,44,-2
norman,44,-28
speaker,44,-16
butler,44,0
bob bennett,44,-18
ahmed chalabi,44,-20
locke,44,-2
james risen,44,-12
rick perlstein,44,-18
lott,44,-12
condoleeza rice,44,-8
harding,44,-16
carville,44,-26
children,44,-6
founding fathers,44,0
malkin,44,-6
david obey,44,-10
dempsey,44,-2
william greider,44,-20
menachem begin,44,-16
hamlet,44,-14
peace,44,-8
baldwin,44,6
noonan,44,-26
erdogan,44,-16
rabin,44,-18
silva,44,-6
bundy,44,-30
cicero,44,-18
windsor,44,-12
joe galloway,44,-14
ed gillespie,44,-12
amendment,44,-20
roadkill,44,-36
bobby rush,44,-14
celinda lake,44,-10
jim hightower,44,-18
norman mailer,44,-10
harold meyerson,44,-10
bill burton,44,-22
jonathan cohn,44,-22
gross,44,-8
bryant,44,-20
ted kaufman,44,-20
william d hartung,44,-12
cuccinelli,44,-32
alice rivlin,44,-6
dilworth paxson,44,-42
maher arar,43,-5
tony newman,43,-5
richards,43,-7
bible,43,-1
novak,43,-19
robert redford,43,1
richard armitage,43,-3
tyler,43,-5
janet reno,43,-21
wayne,43,-15
barbara,43,-13
kaine,43,-17
emmett till,43,9
slobodan milosevic,43,-7
hilton,43,-25
hl mencken,43,-5
air force,43,-13
howard beale,43,-31
newton,43,-7
o'neill,43,-7
st martin,43,-27
bashar assad,43,-21
joe nocera,43,-21
phelps,43,-21
bailey,43,1
harold ickes,43,-37
foster,43,-9
paul hogarth,43,-27
deal,43,-9
spencer ackerman,43,-19
everett dirksen,43,-13
landrieu,43,-29
kevin mccarthy,43,-19
mcclellan,43,-1
neil armstrong,43,-15
stiglitz,43,-5
milk,43,-19
drill,43,-31
andrew gelman,43,-27
julius genachowski,43,-13
bowe bergdahl,43,-37
furious,43,-35
tony soprano,42,-10
bill cosby,42,-4
walt whitman,42,-14
allah,42,-14
john d rockefeller,42,-8
campbell brown,42,-6
dave johnson,42,-20
mohamed elbaradei,42,12
navy seals,42,-26
sharon,42,-12
marian wright edelman,42,-26
oscar,42,-18
harriet tubman,42,-16
david hicks,42,-16
when obama,42,-12
blackwell,42,-20
huck,42,-24
samuel huntington,42,-2
christine todd whitman,42,-14
walter,42,-6
caesar,42,-6
bob shrum,42,-18
jenkins,42,-18
omar,42,-24
gandhi,42,-22
edward,42,-26
lewinsky,42,12
trumka,42,-20
stanley kutler,42,-16
governor perry,42,-14
eugene debs,42,-4
walter reuther,42,6
rielle hunter,42,-32
shah,42,-18
wagner,42,-10
jason linkins,42,-4
charlie cook,42,-8
hutchinson,42,-24
kendrick meek,42,-32
volcker,42,-12
frum,42,-4
marcus,42,-16
michael phelps,42,-32
jill biden,42,4
karl eikenberry,42,-18
justin bieber,42,-10
kasich,42,2
shelby county,42,-22
senator biden,41,-17
department,41,-11
welch,41,5
blitzer,41,-1
pol pot,41,-17
markey,41,-19
foley,41,-5
charlton heston,41,-17
warren g harding,41,-7
schwartz,41,-11
shirley chisholm,41,-13
tom hanks,41,3
dave,41,1
paul o'neill,41,1
paul simon,41,-3
anita bryant,41,-11
mormon,41,-17
town hall,41,-1
stephanopoulos,41,-25
dad,41,-13
corporate america,41,-19
francois hollande,41,-29
aretha franklin,41,1
al smith,41,-5
story,41,-11
alvaro uribe,41,-21
frank church,41,-19
ella baker,41,-25
democracy now,41,-13
emmanuel saez,41,-15
joel klein,41,-11
salvador allende,41,-23
booker,41,-17
huma abedin,41,7
charles keating,41,-33
wheeler,41,-25
pat brown,41,-1
cass sunstein,41,-11
joanne bamberger,41,-13
merkley,41,7
tammy duckworth,41,-27
manmohan singh,41,-15
clapper,41,-23
michael gordon,40,-6
joshua,40,-8
david horowitz,40,-14
paul rieckhoff,40,-20
lee hamilton,40,-8
lynn woolsey,40,-14
oprah,40,-20
chapel hill,40,-6
anna nicole smith,40,-28
frank gaffney,40,-18
neil cavuto,40,-20
chris smith,40,-26
board,40,-6
coke,40,2
buckley,40,-4
alex,40,-8
patrick kennedy,40,-20
elijah cummings,40,-4
donna brazile,40,0
joseph goebbels,40,8
fortune,40,-10
naomi wolf,40,-14
monroe,40,-20
spencer bachus,40,-22
augustine,40,-14
zacarias moussaoui,40,-4
ray kelly,40,-20
benedict,40,-10
wild west,40,-14
thurmond,40,8
justice stevens,40,-34
vote,40,-8
jennifer agiesta,40,-14
stephen walt,40,2
yanukovych,40,-30
thomas pickering,40,-12
congressional district,40,2
sharif,40,-20
brady,40,-10
mario solis-marich,40,-22
demos,40,-18
buck mckeon,40,-6
megyn kelly,40,-12
michele bachman,40,-28
creigh deeds,40,-28
les leopold,40,-26
james o'keefe,40,-8
nidal malik hasan,40,6
sharon angle,40,-18
many peaces,40,-28
christopher stevens,40,6
sandy hook,40,-14
sisi,40,-36
deepak chopra,39,-9
oscar wilde,39,3
tenet,39,-5
vaclav havel,39,-1
george pataki,39,9
rachel carson,39,-19
max boot,39,-3
bernie,39,-19
george kennan,39,-5
brad friedman,39,-13
kristof,39,-13
committee,39,-3
chris rock,39,-5
zalmay khalilzad,39,-11
vilsack,39,-25
bremer,39,-9
abramoff,39,-3
frank murkowski,39,-23
golda meir,39,-11
abrams,39,-19
richard hofstadter,39,-13
vanity fair,39,-21
fail,39,-13
matthew dowd,39,-11
laughter,39,-7
cho,39,-19
jarrett,39,-5
henry wallace,39,-15
pope john paul ii,39,-9
dan savage,39,7
jeb,39,-25
george iii,39,1
yale,39,1
quayle,39,-1
sachs,39,-9
carroll,39,-17
singh,39,-11
jerry springer,39,-17
lewis carroll,39,-1
plouffe,39,-13
barber,39,-13
albright,39,-7
frank sinatra,39,-9
tzipi livni,39,-17
mormons,39,-19
eliot,39,-17
ponzi,39,-13
eastwood,39,-17
christiane amanpour,39,-21
district,39,-9
judge sonia sotomayor,39,-29
wrong track,39,-35
david a love,39,-21
nidal hasan,39,-1
timothy dolan,39,-3
joe walsh,39,-23
pamela geller,39,-29
julian castro,39,-25
david macaray,39,-9
paul rauber,39,-31
mohammed morsi,39,-23
modi,39,-35
harman,38,-20
rosie o'donnell,38,-16
arthur,38,0
inconvenient truth,38,-10
aaron sorkin,38,-12
valerie plame wilson,38,-2
gray,38,-6
souter,38,6
mullah omar,38,-14
lehrer,38,0
jd hayworth,38,-20
roman catholic,38,-8
charlie brown,38,-14
watson,38,-10
linda bilmes,38,-2
harry belafonte,38,-4
david cay johnston,38,-8
melinda gates,38,-2
hoyer,38,-12
post,38,-8
hansen,38,-10
lamont,38,-10
bloomberg news,38,-12
campaign,38,-6
billy,38,4
barry bonds,38,-26
joan walsh,38,-8
john dean,38,-4
tillman,38,-14
jennifer brunner,38,-22
norman podhoretz,38,-28
austin,38,-12
barrett,38,8
executive order,38,-12
